customer_id,product_category,product,type,price,num_clicks,added_to_cart,purchased,timestamp
CUST0961,Electronics,Laptop,Ultrabook,514.45,1,No,No,2025-02-09 03:16:16.306712
CUST0682,Home,Lamp,Halogen,200.06,0,No,No,2025-04-02 23:26:44.306712
CUST0939,Home,Chair,Dining,495.8,2,No,No,2025-01-17 06:11:29.306712
CUST0387,Clothing,T-Shirt,Round Neck,698.8,2,Yes,No,2025-02-13 22:15:41.306712
CUST0933,Home,Table,Study,738.2,2,Yes,No,2025-04-08 04:40:29.306712
CUST0490,Clothing,Jeans,Regular,329.41,2,No,No,2025-03-29 02:02:51.306712
CUST0183,Clothing,T-Shirt,Round Neck,721.64,2,No,No,2025-03-13 15:14:52.306712
CUST0009,Home,Chair,Office,510.7,6,No,No,2025-03-16 04:19:49.306712
CUST0664,Home,Lamp,LED,686.02,3,No,No,2025-02-07 14:49:47.306712
CUST0511,Home,Lamp,Halogen,425.34,6,No,No,2025-02-11 23:34:50.306712
CUST0555,Home,Table,Study,185.62,3,No,No,2025-02-18 15:52:34.306712
CUST0612,Clothing,Jacket,Denim,416.71,3,No,No,2025-02-14 04:26:14.306712
CUST0175,Electronics,Mobile,Android,501.91,3,No,No,2025-02-12 20:28:21.306712
CUST0007,Books,Novel,Fiction,388.14,4,No,No,2025-02-10 10:03:18.306712
CUST0342,Home,Chair,Office,198.46,1,Yes,No,2025-01-29 15:31:56.306712
CUST0719,Toys,Puzzle,Jigsaw,481.43,4,No,No,2025-03-26 10:54:32.306712
CUST0256,Books,Novel,Fiction,299.94,4,No,No,2025-01-22 09:11:24.306712
CUST0953,Electronics,Headphones,Wired,222.37,2,No,No,2025-02-05 12:03:08.306712
CUST0946,Clothing,Jacket,Denim,536.55,3,No,No,2025-03-02 12:49:41.306712
CUST0161,Books,Biography,Historical,661.49,3,Yes,No,2025-03-08 11:02:31.306712
CUST0329,Home,Table,Study,84.68,1,No,No,2025-01-30 02:35:20.306712
CUST0186,Toys,Car,Remote Control,624.98,1,No,No,2025-01-30 01:03:20.306712
CUST0698,Home,Chair,Dining,50.0,2,No,No,2025-01-23 08:29:18.306712
CUST0416,Electronics,Headphones,Wired,408.26,6,Yes,Yes,2025-03-14 05:08:02.306712
CUST0087,Books,Novel,Fiction,372.77,6,No,No,2025-02-15 03:06:40.306712
CUST0939,Electronics,Headphones,Wireless,504.47,9,No,No,2025-02-17 18:41:20.306712
CUST0316,Toys,Puzzle,3D,475.06,3,No,No,2025-02-26 00:40:10.306712
CUST0466,Home,Lamp,Halogen,587.99,4,No,No,2025-02-04 20:53:20.306712
CUST0784,Home,Table,Coffee,563.19,1,No,No,2025-02-17 03:11:29.306712
CUST0791,Clothing,Jeans,Regular,211.32,4,No,No,2025-04-08 08:24:30.306712
CUST0542,Home,Chair,Dining,471.37,3,No,No,2025-01-25 01:41:03.306712
CUST0365,Toys,Doll,Action,587.11,3,Yes,Yes,2025-02-10 14:31:03.306712
CUST0868,Toys,Puzzle,Jigsaw,348.67,0,No,No,2025-02-14 21:00:37.306712
CUST0237,Books,Textbook,Math,842.13,3,No,No,2025-02-04 02:04:17.306712
CUST0200,Electronics,Headphones,Wireless,366.93,3,No,No,2025-02-23 09:52:04.306712
CUST0086,Electronics,Headphones,Wireless,433.06,2,Yes,No,2025-02-05 18:37:02.306712
CUST0846,Toys,Car,Electric,337.29,6,Yes,Yes,2025-01-17 03:25:50.306712
CUST0526,Books,Textbook,Math,413.77,4,No,No,2025-04-02 08:29:50.306712
CUST0936,Toys,Puzzle,3D,499.49,1,Yes,No,2025-03-31 15:17:49.306712
CUST0179,Books,Textbook,Science,214.11,3,No,No,2025-02-01 13:36:44.306712
CUST0010,Home,Table,Study,409.84,2,No,No,2025-01-31 08:50:49.306712
CUST0324,Electronics,Laptop,Gaming,655.17,2,No,No,2025-01-25 09:00:42.306712
CUST0456,Home,Lamp,Halogen,433.13,1,No,No,2025-04-04 06:16:42.306712
CUST0677,Clothing,Jeans,Slim,50.0,3,Yes,Yes,2025-04-01 17:47:54.306712
CUST0804,Toys,Puzzle,Jigsaw,345.87,2,No,No,2025-03-04 04:58:41.306712
CUST0579,Electronics,Laptop,Ultrabook,677.61,2,Yes,No,2025-03-21 01:40:13.306712
CUST0490,Clothing,Jeans,Regular,388.59,3,No,No,2025-04-07 21:56:58.306712
CUST0391,Books,Novel,Mystery,109.01,5,Yes,Yes,2025-02-19 07:06:09.306712
CUST0956,Clothing,Jacket,Denim,713.0,2,Yes,No,2025-03-11 16:19:21.306712
CUST0955,Electronics,Laptop,Gaming,560.06,2,Yes,No,2025-02-02 21:18:17.306712
CUST0834,Books,Novel,Mystery,443.4,2,Yes,No,2025-04-09 18:55:37.306712
CUST0386,Books,Biography,Celebrity,351.7,6,No,No,2025-01-18 14:54:16.306712
CUST0625,Toys,Car,Electric,823.59,1,Yes,No,2025-03-21 10:50:19.306712
CUST0038,Electronics,Mobile,iOS,669.37,2,Yes,No,2025-03-01 01:57:43.306712
CUST0234,Toys,Puzzle,Jigsaw,636.72,2,No,No,2025-04-04 08:26:27.306712
CUST0954,Home,Chair,Office,843.51,2,No,No,2025-03-22 21:16:26.306712
CUST0088,Toys,Car,Remote Control,466.09,2,Yes,No,2025-03-18 22:26:05.306712
CUST0535,Home,Lamp,LED,597.58,2,No,No,2025-03-17 16:05:45.306712
CUST0302,Books,Biography,Celebrity,346.45,3,Yes,No,2025-04-10 23:33:13.306712
CUST0860,Toys,Car,Remote Control,50.0,3,No,No,2025-03-11 02:18:54.306712
CUST0380,Books,Novel,Mystery,380.41,3,Yes,No,2025-04-09 21:39:46.306712
CUST0503,Home,Table,Study,393.74,4,Yes,No,2025-01-25 18:46:41.306712
CUST0969,Toys,Car,Electric,601.03,5,No,No,2025-04-05 07:34:19.306712
CUST0607,Electronics,Mobile,Android,318.0,4,No,No,2025-01-20 10:42:32.306712
CUST0452,Toys,Doll,Barbie,602.29,5,No,No,2025-04-03 02:56:39.306712
CUST0141,Home,Table,Coffee,292.11,2,No,No,2025-03-16 13:52:25.306712
CUST0624,Books,Novel,Mystery,508.0,5,No,No,2025-01-14 21:43:48.306712
CUST0949,Home,Table,Study,509.37,1,No,No,2025-04-12 10:24:47.306712
CUST0989,Home,Lamp,LED,649.46,3,No,No,2025-03-31 04:49:11.306712
CUST0273,Clothing,Jeans,Regular,482.65,3,Yes,No,2025-01-29 00:44:23.306712
CUST0536,Books,Textbook,Math,782.66,3,No,No,2025-01-21 13:36:22.306712
CUST0187,Clothing,Jacket,Leather,316.53,3,No,No,2025-02-02 21:21:03.306712
CUST0541,Toys,Doll,Action,511.73,2,No,No,2025-04-05 22:19:54.306712
CUST0550,Electronics,Mobile,Android,625.94,3,No,No,2025-03-13 17:01:59.306712
CUST0504,Toys,Puzzle,3D,481.92,5,No,No,2025-04-12 11:39:05.306712
CUST0345,Toys,Puzzle,Jigsaw,487.93,4,No,No,2025-03-26 03:36:24.306712
CUST0815,Toys,Car,Electric,637.7,2,No,No,2025-04-04 10:09:06.306712
CUST0108,Books,Biography,Historical,476.41,2,No,No,2025-02-18 11:18:42.306712
CUST0324,Clothing,Jacket,Denim,391.77,4,Yes,No,2025-03-11 07:49:09.306712
CUST0213,Clothing,Jeans,Slim,446.12,8,No,No,2025-03-15 11:33:27.306712
CUST0849,Home,Table,Coffee,209.28,1,No,No,2025-03-27 18:25:02.306712
CUST0740,Books,Textbook,Math,705.82,2,No,No,2025-03-29 03:38:27.306712
CUST0857,Home,Chair,Office,137.3,4,No,No,2025-03-19 21:11:06.306712
CUST0405,Electronics,Headphones,Wireless,602.86,6,Yes,Yes,2025-02-05 22:04:41.306712
CUST0807,Toys,Puzzle,Jigsaw,634.66,1,No,No,2025-02-06 15:31:40.306712
CUST0982,Toys,Puzzle,3D,306.9,1,No,No,2025-02-12 08:26:05.306712
CUST0138,Home,Lamp,LED,584.5,9,No,No,2025-02-06 03:14:48.306712
CUST0741,Books,Novel,Fiction,668.43,4,Yes,No,2025-02-14 08:42:26.306712
CUST0847,Toys,Puzzle,Jigsaw,840.06,1,No,No,2025-01-17 15:44:18.306712
CUST0291,Home,Chair,Office,737.26,3,No,No,2025-02-11 13:42:26.306712
CUST0218,Books,Novel,Mystery,93.68,0,No,No,2025-01-20 06:33:55.306712
CUST0928,Home,Table,Study,297.88,3,No,No,2025-02-02 11:22:53.306712
CUST0389,Books,Novel,Mystery,721.92,1,Yes,No,2025-01-21 03:58:22.306712
CUST0223,Home,Table,Study,584.16,4,No,No,2025-03-09 16:33:11.306712
CUST0252,Clothing,Jeans,Slim,484.69,2,Yes,No,2025-04-01 00:47:35.306712
CUST0634,Electronics,Headphones,Wireless,326.87,7,No,No,2025-03-15 08:21:31.306712
CUST0342,Toys,Doll,Action,845.29,2,No,No,2025-01-22 06:43:37.306712
CUST0376,Home,Lamp,LED,708.45,0,No,No,2025-01-21 20:28:32.306712
CUST0667,Home,Lamp,Halogen,550.64,3,No,No,2025-02-05 18:03:53.306712
CUST0599,Books,Textbook,Math,764.86,1,No,No,2025-02-17 04:13:53.306712
CUST0356,Electronics,Mobile,iOS,256.01,4,No,No,2025-02-10 16:21:50.306712
CUST0253,Books,Textbook,Math,732.4,4,No,No,2025-03-18 14:10:14.306712
CUST0138,Toys,Puzzle,3D,544.41,8,No,No,2025-03-01 17:02:04.306712
CUST0187,Books,Novel,Fiction,491.92,3,No,No,2025-03-07 09:27:00.306712
CUST0609,Books,Textbook,Science,287.24,1,No,No,2025-02-22 07:14:35.306712
CUST0005,Home,Chair,Dining,459.15,5,No,No,2025-01-30 16:50:58.306712
CUST0534,Electronics,Laptop,Ultrabook,481.02,3,No,No,2025-02-07 09:42:53.306712
CUST0071,Books,Novel,Fiction,283.05,2,No,No,2025-04-10 05:44:41.306712
CUST0108,Toys,Car,Remote Control,50.0,1,No,No,2025-02-13 21:36:54.306712
CUST0650,Clothing,Jeans,Regular,378.47,1,No,No,2025-02-22 06:37:36.306712
CUST0849,Home,Chair,Dining,254.51,0,Yes,No,2025-01-25 14:10:03.306712
CUST0039,Clothing,Jacket,Leather,757.26,4,Yes,Yes,2025-02-03 06:50:32.306712
CUST0009,Home,Chair,Dining,290.84,0,No,No,2025-02-23 06:10:12.306712
CUST0214,Books,Novel,Fiction,372.39,6,No,No,2025-02-08 01:43:43.306712
CUST0649,Home,Table,Study,616.83,4,Yes,Yes,2025-03-05 20:33:17.306712
CUST0774,Toys,Puzzle,3D,163.92,3,No,No,2025-03-31 14:55:53.306712
CUST0217,Electronics,Headphones,Wired,499.77,1,No,No,2025-03-10 08:21:29.306712
CUST0817,Electronics,Laptop,Ultrabook,691.72,5,No,No,2025-02-21 13:14:14.306712
CUST0267,Toys,Car,Electric,440.82,4,No,No,2025-03-09 19:37:26.306712
CUST0178,Clothing,Jacket,Denim,350.13,3,Yes,No,2025-03-03 22:36:05.306712
CUST0466,Home,Lamp,Halogen,449.52,0,No,No,2025-01-24 08:54:53.306712
CUST0877,Clothing,Jeans,Regular,685.8,1,Yes,No,2025-01-26 16:36:12.306712
CUST0867,Books,Novel,Mystery,458.09,2,No,No,2025-02-08 07:45:07.306712
CUST0910,Clothing,T-Shirt,V-Neck,673.64,4,No,No,2025-04-01 18:25:14.306712
CUST0567,Toys,Puzzle,Jigsaw,341.53,4,No,No,2025-03-28 01:26:32.306712
CUST0393,Home,Table,Coffee,511.3,3,No,No,2025-02-02 05:26:51.306712
CUST0313,Clothing,Jacket,Leather,998.25,2,No,No,2025-03-03 18:11:48.306712
CUST0506,Clothing,Jacket,Denim,462.23,4,No,No,2025-02-25 12:54:12.306712
CUST0668,Home,Table,Coffee,471.11,5,No,No,2025-03-25 14:34:48.306712
CUST0240,Clothing,Jeans,Regular,517.29,2,Yes,No,2025-03-28 09:24:57.306712
CUST0487,Books,Novel,Mystery,427.96,2,No,No,2025-01-22 15:55:14.306712
CUST0239,Electronics,Headphones,Wireless,295.44,2,No,No,2025-03-14 23:10:18.306712
CUST0936,Electronics,Laptop,Gaming,497.77,6,No,No,2025-03-04 06:45:55.306712
CUST0846,Books,Novel,Fiction,624.5,1,No,No,2025-03-07 10:01:48.306712
CUST0131,Books,Novel,Mystery,901.6,3,No,No,2025-02-08 04:32:55.306712
CUST0807,Clothing,T-Shirt,V-Neck,540.17,5,No,No,2025-01-20 02:14:03.306712
CUST0671,Clothing,T-Shirt,Round Neck,497.51,2,No,No,2025-03-13 20:25:54.306712
CUST0036,Home,Lamp,Halogen,727.01,5,Yes,Yes,2025-02-08 13:55:27.306712
CUST0777,Home,Chair,Office,722.79,2,No,No,2025-01-19 00:04:57.306712
CUST0725,Books,Textbook,Science,472.5,3,Yes,Yes,2025-02-03 09:24:05.306712
CUST0164,Home,Lamp,LED,281.2,2,No,No,2025-04-05 01:59:00.306712
CUST0565,Electronics,Mobile,iOS,699.98,8,Yes,No,2025-02-12 13:32:38.306712
CUST0102,Clothing,T-Shirt,V-Neck,553.02,3,No,No,2025-03-07 07:46:53.306712
CUST0975,Books,Novel,Mystery,336.15,3,No,No,2025-01-28 04:06:42.306712
CUST0763,Books,Biography,Celebrity,734.79,3,Yes,Yes,2025-01-30 17:42:16.306712
CUST0383,Electronics,Laptop,Ultrabook,486.17,1,No,No,2025-03-31 13:04:35.306712
CUST0148,Clothing,Jeans,Slim,633.73,3,Yes,Yes,2025-04-09 22:13:28.306712
CUST0711,Clothing,T-Shirt,V-Neck,773.01,4,No,No,2025-01-23 04:28:13.306712
CUST0111,Toys,Car,Electric,836.8,3,No,No,2025-01-16 22:47:49.306712
CUST0198,Home,Lamp,Halogen,879.79,4,No,No,2025-01-23 03:23:37.306712
CUST0705,Books,Novel,Fiction,413.95,4,Yes,Yes,2025-01-28 00:07:04.306712
CUST0560,Books,Biography,Historical,477.91,2,No,No,2025-01-18 22:54:08.306712
CUST0957,Clothing,T-Shirt,Round Neck,199.06,7,Yes,No,2025-03-30 04:24:43.306712
CUST0812,Clothing,Jeans,Regular,773.74,3,No,No,2025-03-24 13:16:58.306712
CUST0139,Electronics,Headphones,Wired,573.17,7,No,No,2025-02-01 14:17:55.306712
CUST0420,Toys,Car,Electric,278.84,2,Yes,No,2025-01-14 11:26:55.306712
CUST0348,Books,Biography,Celebrity,581.7,3,No,No,2025-01-16 10:09:55.306712
CUST0062,Electronics,Laptop,Gaming,342.92,3,Yes,Yes,2025-03-31 23:32:24.306712
CUST0577,Electronics,Mobile,iOS,323.27,2,No,No,2025-02-03 11:57:22.306712
CUST0631,Books,Novel,Fiction,604.5,2,No,No,2025-03-27 13:58:08.306712
CUST0798,Electronics,Headphones,Wired,584.59,1,No,No,2025-01-30 04:12:38.306712
CUST0165,Electronics,Mobile,Android,611.52,1,No,No,2025-03-06 23:44:30.306712
CUST0833,Books,Textbook,Math,696.36,1,Yes,No,2025-03-26 16:05:12.306712
CUST0522,Books,Novel,Mystery,629.09,3,No,No,2025-03-02 15:04:00.306712
CUST0146,Clothing,T-Shirt,Round Neck,400.45,0,Yes,No,2025-04-01 14:16:30.306712
CUST0844,Home,Lamp,Halogen,606.2,1,Yes,No,2025-03-26 16:38:21.306712
CUST0418,Electronics,Laptop,Gaming,1143.07,3,No,No,2025-03-09 19:11:06.306712
CUST0172,Toys,Puzzle,3D,472.64,2,No,No,2025-04-04 12:06:33.306712
CUST0007,Books,Biography,Celebrity,486.38,1,Yes,No,2025-02-06 06:48:35.306712
CUST0417,Electronics,Mobile,Android,385.18,3,No,No,2025-03-28 06:08:34.306712
CUST0309,Home,Chair,Office,447.33,6,No,No,2025-02-17 12:20:05.306712
CUST0148,Electronics,Headphones,Wired,314.47,5,No,No,2025-01-15 00:04:44.306712
CUST0148,Home,Chair,Office,446.32,2,No,No,2025-04-11 23:50:48.306712
CUST0602,Home,Chair,Office,839.1,0,Yes,No,2025-03-25 15:12:35.306712
CUST0936,Electronics,Headphones,Wired,981.15,3,No,No,2025-02-12 03:06:55.306712
CUST0760,Books,Biography,Historical,208.1,2,Yes,No,2025-02-18 23:56:37.306712
CUST0632,Electronics,Mobile,Android,519.56,3,No,No,2025-02-23 08:25:31.306712
CUST0657,Home,Lamp,LED,325.76,6,No,No,2025-02-04 07:40:21.306712
CUST0946,Clothing,Jeans,Regular,466.62,1,Yes,No,2025-01-21 04:03:31.306712
CUST0668,Books,Textbook,Science,378.14,0,No,No,2025-03-24 10:23:23.306712
CUST0571,Electronics,Headphones,Wireless,763.25,2,No,No,2025-02-08 18:09:33.306712
CUST0971,Home,Table,Study,381.83,2,No,No,2025-03-11 05:49:37.306712
CUST0554,Home,Chair,Dining,762.03,4,No,No,2025-01-17 02:32:50.306712
CUST0135,Electronics,Mobile,Android,538.21,3,Yes,Yes,2025-03-06 15:33:31.306712
CUST0596,Electronics,Mobile,iOS,470.27,2,Yes,No,2025-03-06 23:38:27.306712
CUST0902,Books,Textbook,Science,871.82,4,No,No,2025-03-25 15:03:59.306712
CUST0622,Toys,Doll,Action,548.83,4,No,No,2025-03-01 00:16:54.306712
CUST0570,Books,Textbook,Science,448.8,4,Yes,Yes,2025-02-27 12:29:20.306712
CUST0389,Electronics,Mobile,iOS,599.63,1,No,No,2025-02-12 19:07:30.306712
CUST0468,Home,Chair,Office,139.79,2,No,No,2025-02-25 01:33:58.306712
CUST0841,Toys,Puzzle,Jigsaw,657.81,5,No,No,2025-03-10 00:47:43.306712
CUST0034,Books,Biography,Historical,549.73,2,No,No,2025-01-21 20:01:23.306712
CUST0448,Home,Chair,Office,905.19,3,No,No,2025-02-21 16:48:25.306712
CUST0585,Toys,Puzzle,3D,384.68,1,No,No,2025-03-13 12:46:48.306712
CUST0986,Clothing,T-Shirt,V-Neck,834.32,2,No,No,2025-02-04 21:12:55.306712
CUST0286,Toys,Doll,Action,730.87,3,No,No,2025-02-08 18:19:26.306712
CUST0460,Electronics,Headphones,Wireless,773.07,2,Yes,No,2025-01-24 21:27:25.306712
CUST0230,Toys,Car,Remote Control,457.6,5,Yes,Yes,2025-02-24 10:07:14.306712
CUST0192,Clothing,Jacket,Leather,272.37,1,No,No,2025-01-29 20:04:20.306712
CUST0068,Clothing,T-Shirt,V-Neck,733.45,6,No,No,2025-03-21 03:26:29.306712
CUST0962,Clothing,T-Shirt,V-Neck,428.01,3,Yes,No,2025-01-13 15:40:26.306712
CUST0900,Clothing,T-Shirt,Round Neck,283.34,4,Yes,Yes,2025-01-15 06:32:59.306712
CUST0562,Toys,Doll,Barbie,436.81,1,No,No,2025-03-31 12:40:37.306712
CUST0299,Books,Biography,Historical,119.24,2,No,No,2025-03-12 03:43:30.306712
CUST0114,Toys,Puzzle,Jigsaw,802.56,2,No,No,2025-03-04 14:56:13.306712
CUST0534,Toys,Car,Electric,113.22,2,No,No,2025-01-25 06:53:36.306712
CUST0259,Electronics,Laptop,Gaming,201.17,5,No,No,2025-01-15 18:07:41.306712
CUST0594,Electronics,Laptop,Gaming,702.81,2,Yes,No,2025-04-03 03:52:20.306712
CUST0241,Clothing,Jacket,Denim,405.07,3,Yes,Yes,2025-02-26 20:29:52.306712
CUST0760,Toys,Car,Remote Control,789.34,5,Yes,No,2025-03-14 11:43:27.306712
CUST0046,Books,Novel,Mystery,267.35,4,No,No,2025-02-11 15:43:20.306712
CUST0557,Electronics,Headphones,Wired,345.43,6,No,No,2025-03-01 02:45:01.306712
CUST0265,Books,Novel,Fiction,832.44,8,No,No,2025-01-18 10:15:12.306712
CUST0024,Toys,Car,Remote Control,775.88,5,No,No,2025-03-20 22:43:45.306712
CUST0225,Clothing,Jeans,Slim,670.88,4,No,No,2025-04-09 22:47:40.306712
CUST0100,Clothing,Jeans,Slim,399.29,3,No,No,2025-01-22 20:10:50.306712
CUST0536,Electronics,Laptop,Gaming,586.83,3,No,No,2025-03-18 19:07:47.306712
CUST0619,Toys,Car,Remote Control,518.81,4,No,No,2025-03-21 22:02:41.306712
CUST0266,Home,Table,Coffee,356.71,2,No,No,2025-03-28 05:20:06.306712
CUST0588,Home,Chair,Office,207.47,4,No,No,2025-01-31 20:51:58.306712
CUST0652,Home,Table,Coffee,485.78,4,No,No,2025-01-20 03:37:01.306712
CUST0372,Clothing,Jeans,Slim,764.29,0,No,No,2025-02-09 11:22:09.306712
CUST0423,Books,Novel,Mystery,302.45,1,Yes,No,2025-02-13 17:42:16.306712
CUST0385,Toys,Car,Remote Control,658.31,4,No,No,2025-02-10 00:32:00.306712
CUST0596,Home,Lamp,Halogen,556.26,6,No,No,2025-02-25 09:14:36.306712
CUST0152,Electronics,Mobile,Android,701.17,2,No,No,2025-03-07 23:02:41.306712
CUST0142,Home,Table,Coffee,531.67,3,Yes,No,2025-03-23 02:05:36.306712
CUST0789,Toys,Puzzle,Jigsaw,864.41,3,No,No,2025-04-12 21:28:23.306712
CUST0142,Clothing,Jacket,Denim,586.49,1,No,No,2025-03-12 10:03:45.306712
CUST0945,Home,Chair,Office,286.91,3,No,No,2025-04-09 23:38:36.306712
CUST0401,Clothing,T-Shirt,V-Neck,632.78,2,Yes,No,2025-03-03 03:08:37.306712
CUST0909,Electronics,Laptop,Ultrabook,379.9,4,No,No,2025-03-21 09:17:08.306712
CUST0333,Clothing,Jeans,Slim,579.55,3,No,No,2025-03-31 04:15:47.306712
CUST0935,Home,Table,Coffee,264.36,5,No,No,2025-02-22 11:15:59.306712
CUST0320,Clothing,T-Shirt,V-Neck,811.41,1,Yes,No,2025-02-26 15:06:34.306712
CUST0018,Electronics,Laptop,Gaming,349.56,4,No,No,2025-01-28 23:47:41.306712
CUST0635,Electronics,Headphones,Wireless,450.92,5,Yes,No,2025-02-14 17:51:15.306712
CUST0110,Toys,Puzzle,3D,567.5,8,No,No,2025-01-20 06:00:59.306712
CUST0644,Clothing,Jacket,Denim,742.04,4,No,No,2025-02-16 02:19:39.306712
CUST0579,Electronics,Laptop,Ultrabook,585.08,3,Yes,Yes,2025-01-16 14:05:05.306712
CUST0063,Books,Textbook,Math,209.38,10,No,No,2025-02-03 18:39:22.306712
CUST0057,Home,Lamp,Halogen,266.22,4,No,No,2025-01-15 19:02:04.306712
CUST0056,Electronics,Mobile,Android,339.25,1,Yes,No,2025-03-05 05:24:57.306712
CUST0147,Books,Novel,Fiction,715.36,3,No,No,2025-01-22 05:17:25.306712
CUST0741,Clothing,T-Shirt,Round Neck,223.35,3,No,No,2025-03-09 15:16:04.306712
CUST0753,Books,Novel,Mystery,328.01,2,No,No,2025-01-22 04:55:05.306712
CUST0129,Electronics,Headphones,Wired,865.73,3,Yes,No,2025-03-23 23:02:31.306712
CUST0384,Electronics,Laptop,Ultrabook,718.64,1,No,No,2025-02-24 18:21:08.306712
CUST0770,Home,Chair,Dining,225.89,5,No,No,2025-02-12 19:20:47.306712
CUST0391,Electronics,Laptop,Gaming,304.27,3,No,No,2025-04-10 06:59:07.306712
CUST0148,Books,Biography,Historical,86.14,5,Yes,No,2025-02-11 14:53:35.306712
CUST0393,Electronics,Mobile,Android,722.74,4,No,No,2025-02-14 19:54:23.306712
CUST0243,Electronics,Laptop,Ultrabook,722.65,2,Yes,No,2025-03-24 08:00:33.306712
CUST0762,Clothing,Jacket,Denim,536.97,5,No,No,2025-03-02 06:13:16.306712
CUST0866,Clothing,Jeans,Slim,738.11,4,No,No,2025-02-16 11:06:50.306712
CUST0572,Books,Novel,Mystery,1080.43,4,No,No,2025-02-22 07:10:49.306712
CUST0548,Clothing,T-Shirt,V-Neck,258.25,3,No,No,2025-03-27 23:49:08.306712
CUST0104,Clothing,Jeans,Slim,50.0,2,No,No,2025-02-20 18:51:00.306712
CUST0464,Electronics,Headphones,Wired,404.91,4,No,No,2025-04-05 18:33:48.306712
CUST0429,Books,Biography,Celebrity,509.38,5,No,No,2025-01-28 07:53:07.306712
CUST0877,Clothing,Jeans,Slim,369.6,1,Yes,No,2025-04-13 11:19:52.306712
CUST0637,Books,Biography,Celebrity,598.13,2,No,No,2025-03-04 02:04:18.306712
CUST0877,Home,Table,Study,133.06,4,Yes,Yes,2025-04-04 01:56:15.306712
CUST0083,Clothing,Jacket,Leather,247.43,3,No,No,2025-03-16 13:26:26.306712
CUST0213,Home,Chair,Office,529.46,2,Yes,No,2025-02-22 14:03:04.306712
CUST0999,Electronics,Headphones,Wired,320.5,5,No,No,2025-03-03 02:40:51.306712
CUST0580,Books,Biography,Historical,525.96,0,No,No,2025-01-25 16:45:50.306712
CUST0241,Home,Lamp,LED,843.78,5,No,No,2025-02-12 08:57:38.306712
CUST0055,Home,Table,Study,288.88,0,No,No,2025-04-08 19:43:59.306712
CUST0757,Books,Textbook,Math,463.8,2,No,No,2025-01-24 05:35:56.306712
CUST0155,Electronics,Laptop,Ultrabook,574.26,4,No,No,2025-04-05 09:38:41.306712
CUST0259,Toys,Car,Remote Control,455.08,4,No,No,2025-01-29 09:28:49.306712
CUST0366,Home,Table,Coffee,650.94,2,Yes,No,2025-01-15 04:15:43.306712
CUST0994,Books,Textbook,Science,606.06,0,Yes,No,2025-04-01 06:44:12.306712
CUST0290,Electronics,Mobile,Android,1008.58,2,Yes,No,2025-03-19 14:46:04.306712
CUST0728,Toys,Doll,Barbie,355.62,4,No,No,2025-03-07 14:06:35.306712
CUST0564,Electronics,Headphones,Wireless,402.32,2,No,No,2025-02-27 12:27:59.306712
CUST0256,Electronics,Headphones,Wired,362.96,2,No,No,2025-02-05 04:18:01.306712
CUST0315,Clothing,Jeans,Regular,769.12,3,Yes,No,2025-04-07 09:28:04.306712
CUST0515,Clothing,Jacket,Leather,519.46,5,No,No,2025-03-05 19:04:44.306712
CUST0530,Home,Table,Study,325.44,3,No,No,2025-03-06 15:07:50.306712
CUST0024,Books,Biography,Celebrity,855.62,3,No,No,2025-04-07 14:31:38.306712
CUST0793,Electronics,Laptop,Gaming,512.69,4,No,No,2025-04-02 18:55:17.306712
CUST0104,Electronics,Mobile,Android,551.6,3,No,No,2025-01-29 03:21:14.306712
CUST0835,Home,Lamp,LED,297.23,5,No,No,2025-03-18 05:59:04.306712
CUST0768,Home,Chair,Office,327.1,5,No,No,2025-02-06 12:04:01.306712
CUST0884,Electronics,Mobile,iOS,327.28,2,Yes,No,2025-01-18 10:56:31.306712
CUST0319,Toys,Car,Remote Control,249.83,3,No,No,2025-01-13 21:58:06.306712
CUST0844,Clothing,Jeans,Slim,213.19,1,Yes,No,2025-01-23 06:20:15.306712
CUST0731,Toys,Doll,Barbie,587.7,6,Yes,No,2025-02-02 04:22:38.306712
CUST0168,Electronics,Headphones,Wireless,627.58,0,Yes,No,2025-01-23 16:57:00.306712
CUST0609,Books,Textbook,Math,323.86,0,No,No,2025-01-21 07:02:21.306712
CUST0092,Home,Chair,Office,605.77,6,No,No,2025-02-02 21:12:11.306712
CUST0305,Books,Novel,Fiction,620.41,5,Yes,Yes,2025-03-21 11:41:22.306712
CUST0509,Electronics,Headphones,Wired,433.65,2,No,No,2025-03-28 11:37:18.306712
CUST0668,Toys,Doll,Barbie,186.38,3,No,No,2025-03-30 07:18:17.306712
CUST0768,Electronics,Headphones,Wired,313.75,0,No,No,2025-04-09 08:19:06.306712
CUST0950,Clothing,Jeans,Slim,568.93,5,Yes,No,2025-02-07 14:14:55.306712
CUST0101,Toys,Car,Remote Control,501.88,0,Yes,No,2025-04-05 14:07:44.306712
CUST0652,Books,Textbook,Science,491.44,2,No,No,2025-04-07 17:14:26.306712
CUST0374,Electronics,Headphones,Wireless,345.61,2,No,No,2025-01-20 23:43:16.306712
CUST0211,Books,Biography,Historical,328.27,3,No,No,2025-02-15 07:05:35.306712
CUST0543,Clothing,Jacket,Leather,836.07,2,No,No,2025-01-15 16:56:33.306712
CUST0484,Clothing,Jacket,Denim,467.19,5,No,No,2025-03-05 05:54:58.306712
CUST0763,Electronics,Laptop,Gaming,506.33,3,Yes,No,2025-03-12 15:22:38.306712
